lead_id,lead_score,predicted_conversion,lead_category
LEAD046398,0.33941645905749934,0,Medium Priority
LEAD046399,0.6257099500954176,1,Medium Priority
LEAD046400,0.1284763512490981,0,Low Priority
LEAD046401,0.6090366869024201,1,Medium Priority
LEAD046402,0.751753788110789,1,High Priority
LEAD046403,0.10046295863891899,0,Low Priority
LEAD046404,0.40363455826263783,0,Medium Priority
LEAD046405,0.3104703549356389,0,Medium Priority
LEAD046406,0.2588404148842355,0,Low Priority
LEAD046407,0.08724299791188035,0,Low Priority
LEAD046408,0.03023630958221429,0,Low Priority
LEAD046409,0.16331858516645675,0,Low Priority
LEAD046410,0.1362494874164606,0,Low Priority
LEAD046411,0.5349661418191883,1,Medium Priority
LEAD046412,0.2541243234456579,0,Low Priority
LEAD046413,0.7660885209245496,1,High Priority
LEAD046414,0.7206993276278063,1,High Priority
LEAD046415,0.1416802431177078,0,Low Priority
LEAD046416,0.4306903236151406,0,Medium Priority
LEAD046417,0.050416523624465796,0,Low Priority
LEAD046418,0.7460748920501732,1,High Priority
LEAD046419,0.7427274697333266,1,High Priority
LEAD046420,0.17175120473718086,0,Low Priority
LEAD046421,0.21851390461166542,0,Low Priority
LEAD046422,0.3377886632610626,0,Medium Priority
LEAD046423,0.4675377641232916,0,Medium Priority
LEAD046424,0.4365276013237121,0,Medium Priority
LEAD046425,0.8444017717193845,1,High Priority
LEAD046426,0.3762583192607053,0,Medium Priority
LEAD046427,0.7940236620264057,1,High Priority
LEAD046428,0.09663001731250248,0,Low Priority
LEAD046429,0.0919050244935735,0,Low Priority
LEAD046430,0.373671967920403,0,Medium Priority
LEAD046431,0.0805865541676469,0,Low Priority
LEAD046432,0.5488085350163304,1,Medium Priority
LEAD046433,0.11131577769651962,0,Low Priority
LEAD046434,0.204824822195637,0,Low Priority
LEAD046435,0.8197983749312365,1,High Priority
LEAD046436,0.11719191309497305,0,Low Priority
LEAD046437,0.13995961680193414,0,Low Priority
LEAD046438,0.1026830738193178,0,Low Priority
LEAD046439,0.4197933970391824,0,Medium Priority
LEAD046440,0.7141022220220107,1,High Priority
LEAD046441,0.7747720814471964,1,High Priority
LEAD046442,0.4881961970622696,0,Medium Priority
LEAD046443,0.886167304921184,1,High Priority
LEAD046444,0.25866619869959456,0,Low Priority
LEAD046445,0.13103636849925446,0,Low Priority
LEAD046446,0.027754456842048945,0,Low Priority
LEAD046447,0.35517677966381067,0,Medium Priority
LEAD046448,0.1887441028092609,0,Low Priority
LEAD046449,0.18565312452661703,0,Low Priority
LEAD046450,0.5231619046181158,1,Medium Priority
LEAD046451,0.08441513086418229,0,Low Priority
LEAD046452,0.14241214411164407,0,Low Priority
LEAD046453,0.3634992082978278,0,Medium Priority
LEAD046454,0.2143142536212384,0,Low Priority
LEAD046455,0.261214099114888,0,Low Priority
LEAD046456,0.302223627222292,0,Medium Priority
LEAD046457,0.30245220587833244,0,Medium Priority
LEAD046458,0.09816020143113426,0,Low Priority
LEAD046459,0.08161619722240812,0,Low Priority
LEAD046460,0.07202122131625968,0,Low Priority
LEAD046461,0.02385518928984663,0,Low Priority
LEAD046462,0.03407857684639073,0,Low Priority
LEAD046463,0.19960173456107222,0,Low Priority
LEAD046464,0.25494137938568656,0,Low Priority
LEAD046465,0.31218451688575954,0,Medium Priority
LEAD046466,0.600216357029095,1,Medium Priority
LEAD046467,0.7990160282492033,1,High Priority
LEAD046468,0.5444927549278141,1,Medium Priority
LEAD046469,0.6554784224792853,1,Medium Priority
LEAD046470,0.7797211058558247,1,High Priority
LEAD046471,0.6191460165371478,1,Medium Priority
LEAD046472,0.019171537122929586,0,Low Priority
LEAD046473,0.788736517477699,1,High Priority
LEAD046474,0.23287079493233742,0,Low Priority
LEAD046475,0.8313691553654503,1,High Priority
LEAD046476,0.6535924094075656,1,Medium Priority
LEAD046477,0.4996034766679199,0,Medium Priority
LEAD046478,0.3376323476359999,0,Medium Priority
LEAD046479,0.596049360799093,1,Medium Priority
LEAD046480,0.2836793008391892,0,Low Priority
LEAD046481,0.07338258934226086,0,Low Priority
LEAD046482,0.691117686412175,1,Medium Priority
LEAD046483,0.18380854782659095,0,Low Priority
LEAD046484,0.039108295885795966,0,Low Priority
LEAD046485,0.13160838061368144,0,Low Priority
LEAD046486,0.06243025814797643,0,Low Priority
LEAD046487,0.08074218938167045,0,Low Priority
LEAD046488,0.43739821587449096,0,Medium Priority
LEAD046489,0.3189395587148203,0,Medium Priority
LEAD046490,0.8742360099329192,1,High Priority
LEAD046491,0.17042863488653373,0,Low Priority
LEAD046492,0.20730659412402497,0,Low Priority
LEAD046493,0.036074160606471076,0,Low Priority
LEAD046494,0.3533481333358749,0,Medium Priority
LEAD046495,0.14401026577288997,0,Low Priority
LEAD046496,0.5411527855183337,1,Medium Priority
LEAD046497,0.41613030922954414,0,Medium Priority
LEAD046498,0.14837021136087272,0,Low Priority
LEAD046499,0.20135928375180026,0,Low Priority
LEAD046500,0.4214401799849895,0,Medium Priority
LEAD046501,0.09734441764338665,0,Low Priority
LEAD046502,0.7242661905553408,1,High Priority
LEAD046503,0.5996190374294108,1,Medium Priority
LEAD046504,0.6722846682122549,1,Medium Priority
LEAD046505,0.7315555439004999,1,High Priority
LEAD046506,0.6617528084015625,1,Medium Priority
LEAD046507,0.3321228262569866,0,Medium Priority
LEAD046508,0.036422670644990204,0,Low Priority
LEAD046509,0.2147210642816086,0,Low Priority
LEAD046510,0.5070832275630619,1,Medium Priority
LEAD046511,0.08972534528489717,0,Low Priority
LEAD046512,0.06099158161336838,0,Low Priority
LEAD046513,0.12244803327692129,0,Low Priority
LEAD046514,0.30505168129264276,0,Medium Priority
LEAD046515,0.09393179707734099,0,Low Priority
LEAD046516,0.6597290734710738,1,Medium Priority
LEAD046517,0.32194764060545605,0,Medium Priority
LEAD046518,0.08381276415203426,0,Low Priority
LEAD046519,0.1805395222896388,0,Low Priority
LEAD046520,0.18642236167956852,0,Low Priority
LEAD046521,0.07250997429533648,0,Low Priority
LEAD046522,0.3628547300018221,0,Medium Priority
LEAD046523,0.2200170604699868,0,Low Priority
LEAD046524,0.2954995170131736,0,Low Priority
LEAD046525,0.08678845309337385,0,Low Priority
LEAD046526,0.08143363394921779,0,Low Priority
LEAD046527,0.043071341133866306,0,Low Priority
LEAD046528,0.7958085407123064,1,High Priority
LEAD046529,0.22534010024253426,0,Low Priority
LEAD046530,0.8347361363725214,1,High Priority
LEAD046531,0.4783550804728824,0,Medium Priority
LEAD046532,0.034620229022163745,0,Low Priority
LEAD046533,0.552473484246195,1,Medium Priority
LEAD046534,0.1793808970917885,0,Low Priority
LEAD046535,0.23974784150920625,0,Low Priority
LEAD046536,0.3846673970413514,0,Medium Priority
LEAD046537,0.44556282029753336,0,Medium Priority
LEAD046538,0.5311048999882618,1,Medium Priority
LEAD046539,0.018912109819207802,0,Low Priority
LEAD046540,0.12447366193833158,0,Low Priority
LEAD046541,0.5851188755606423,1,Medium Priority
LEAD046542,0.09311807497025329,0,Low Priority
LEAD046543,0.1365391853731697,0,Low Priority
LEAD046544,0.681251007507876,1,Medium Priority
LEAD046545,0.29418628723875134,0,Low Priority
LEAD046546,0.5103438448695342,1,Medium Priority
LEAD046547,0.18267608842733207,0,Low Priority
LEAD046548,0.505236171316375,1,Medium Priority
LEAD046549,0.3391735008290363,0,Medium Priority
LEAD046550,0.2851633088032655,0,Low Priority
LEAD046551,0.05958370068512056,0,Low Priority
LEAD046552,0.14389178671576594,0,Low Priority
LEAD046553,0.5638726009490997,1,Medium Priority
LEAD046554,0.6063079153330048,1,Medium Priority
LEAD046555,0.6475263822146805,1,Medium Priority
LEAD046556,0.02682339368644643,0,Low Priority
LEAD046557,0.09752305987841835,0,Low Priority
LEAD046558,0.03830433476047013,0,Low Priority
LEAD046559,0.6531195716987639,1,Medium Priority
LEAD046560,0.6111024663640906,1,Medium Priority
LEAD046561,0.39518818256993327,0,Medium Priority
LEAD046562,0.27311569130349933,0,Low Priority
LEAD046563,0.9184443236310972,1,High Priority
LEAD046564,0.7790707502583953,1,High Priority
LEAD046565,0.5277106495371202,1,Medium Priority
LEAD046566,0.6447911463411845,1,Medium Priority
LEAD046567,0.786276489965175,1,High Priority
LEAD046568,0.855115922153906,1,High Priority
LEAD046569,0.7477378262678773,1,High Priority
LEAD046570,0.28472239807865013,0,Low Priority
LEAD046571,0.2704222966606636,0,Low Priority
LEAD046572,0.5786979181397762,1,Medium Priority
LEAD046573,0.5404340415437303,1,Medium Priority
LEAD046574,0.21431599695432169,0,Low Priority
LEAD046575,0.844057774744782,1,High Priority
LEAD046576,0.2184121538615765,0,Low Priority
LEAD046577,0.3750192385539945,0,Medium Priority
LEAD046578,0.33390406712729187,0,Medium Priority
LEAD046579,0.7966956240112667,1,High Priority
LEAD046580,0.635802330105462,1,Medium Priority
LEAD046581,0.7956854006064134,1,High Priority
LEAD046582,0.20372846506970435,0,Low Priority
LEAD046583,0.42036933514513386,0,Medium Priority
LEAD046584,0.5867446529432964,1,Medium Priority
LEAD046585,0.23073390678788436,0,Low Priority
LEAD046586,0.32214693373943687,0,Medium Priority
LEAD046587,0.27657744434594805,0,Low Priority
LEAD046588,0.2778544220670343,0,Low Priority
LEAD046589,0.34198817495092,0,Medium Priority
LEAD046590,0.5292068497258541,1,Medium Priority
LEAD046591,0.5138518440016653,1,Medium Priority
LEAD046592,0.057473894527353436,0,Low Priority
LEAD046593,0.06362118597893769,0,Low Priority
LEAD046594,0.6347223369182565,1,Medium Priority
LEAD046595,0.08860472167662169,0,Low Priority
LEAD046596,0.4878609174621871,0,Medium Priority
LEAD046597,0.6150882408460382,1,Medium Priority
LEAD046598,0.3515398366008609,0,Medium Priority
LEAD046599,0.2453604304940883,0,Low Priority
LEAD046600,0.8091499571178926,1,High Priority
LEAD046601,0.3931401140633049,0,Medium Priority
LEAD046602,0.6960984599309894,1,Medium Priority
LEAD046603,0.7781820599313717,1,High Priority
LEAD046604,0.2044420127071191,0,Low Priority
LEAD046605,0.05262855931287959,0,Low Priority
LEAD046606,0.8386547335140417,1,High Priority
LEAD046607,0.03212057843826949,0,Low Priority
LEAD046608,0.7128633660738464,1,High Priority
LEAD046609,0.34191688707237605,0,Medium Priority
LEAD046610,0.1749873029620883,0,Low Priority
LEAD046611,0.37457065033602854,0,Medium Priority
LEAD046612,0.6546909512230834,1,Medium Priority
LEAD046613,0.2765391353528787,0,Low Priority
LEAD046614,0.4626141159871175,0,Medium Priority
LEAD046615,0.8277339037819733,1,High Priority
LEAD046616,0.7701644841737526,1,High Priority
LEAD046617,0.6526418221547914,1,Medium Priority
LEAD046618,0.38158966605974026,0,Medium Priority
LEAD046619,0.020126482785019623,0,Low Priority
LEAD046620,0.3006769035307966,0,Medium Priority
LEAD046621,0.606969291108161,1,Medium Priority
LEAD046622,0.7052495875162152,1,High Priority
LEAD046623,0.11312335185016695,0,Low Priority
LEAD046624,0.21125842384133492,0,Low Priority
LEAD046625,0.044224939926118825,0,Low Priority
LEAD046626,0.3501441753846891,0,Medium Priority
LEAD046627,0.04632343546495992,0,Low Priority
LEAD046628,0.028693908568039952,0,Low Priority
LEAD046629,0.46115634466707217,0,Medium Priority
LEAD046630,0.3548701172244089,0,Medium Priority
LEAD046631,0.39301625500379994,0,Medium Priority
LEAD046632,0.34382707476105284,0,Medium Priority
LEAD046633,0.1677029893347542,0,Low Priority
LEAD046634,0.5550911504297825,1,Medium Priority
LEAD046635,0.10128682364757802,0,Low Priority
LEAD046636,0.45611110064340166,0,Medium Priority
LEAD046637,0.3077116110649365,0,Medium Priority
LEAD046638,0.15448186501530284,0,Low Priority
LEAD046639,0.3478041387941104,0,Medium Priority
LEAD046640,0.4293142368462023,0,Medium Priority
LEAD046641,0.18813395847143763,0,Low Priority
LEAD046642,0.08998333497217476,0,Low Priority
LEAD046643,0.6559002178264289,1,Medium Priority
LEAD046644,0.5872452802190332,1,Medium Priority
LEAD046645,0.20137094655857565,0,Low Priority
LEAD046646,0.259862637363207,0,Low Priority
LEAD046647,0.12098554942860444,0,Low Priority
LEAD046648,0.27709186594254814,0,Low Priority
LEAD046649,0.03424351718039233,0,Low Priority
LEAD046650,0.07509549058180796,0,Low Priority
LEAD046651,0.413647506310135,0,Medium Priority
LEAD046652,0.6199198883373686,1,Medium Priority
LEAD046653,0.03779221687927799,0,Low Priority
LEAD046654,0.06737020542742542,0,Low Priority
LEAD046655,0.4507736207256925,0,Medium Priority
LEAD046656,0.2585577922087239,0,Low Priority
LEAD046657,0.7426680533198111,1,High Priority
LEAD046658,0.4108477181900493,0,Medium Priority
LEAD046659,0.6308092053399447,1,Medium Priority
LEAD046660,0.5716472318794725,1,Medium Priority
LEAD046661,0.7489485367532507,1,High Priority
LEAD046662,0.14988592143174922,0,Low Priority
LEAD046663,0.1503499934734523,0,Low Priority
LEAD046664,0.49657684375976685,0,Medium Priority
LEAD046665,0.5549491236091522,1,Medium Priority
LEAD046666,0.6134862966999677,1,Medium Priority
LEAD046667,0.11208232657900415,0,Low Priority
LEAD046668,0.7000818298333358,1,High Priority
LEAD046669,0.12330918420518514,0,Low Priority
LEAD046670,0.043821000771817685,0,Low Priority
LEAD046671,0.6757277107374312,1,Medium Priority
LEAD046672,0.10361889274879597,0,Low Priority
LEAD046673,0.07936456848300372,0,Low Priority
LEAD046674,0.559170521901704,1,Medium Priority
LEAD046675,0.12023009371672236,0,Low Priority
LEAD046676,0.05592183225134807,0,Low Priority
LEAD046677,0.7569859880572909,1,High Priority
LEAD046678,0.277976447103259,0,Low Priority
LEAD046679,0.13902858413783423,0,Low Priority
LEAD046680,0.024080446586520633,0,Low Priority
LEAD046681,0.3478585984012811,0,Medium Priority
LEAD046682,0.7348849255304546,1,High Priority
LEAD046683,0.2860179072862662,0,Low Priority
LEAD046684,0.18533423024727014,0,Low Priority
LEAD046685,0.7634493499066193,1,High Priority
LEAD046686,0.38642750986128854,0,Medium Priority
LEAD046687,0.7480818622469186,1,High Priority
LEAD046688,0.8418198186890353,1,High Priority
LEAD046689,0.09048762480018928,0,Low Priority
LEAD046690,0.2650131544973306,0,Low Priority
LEAD046691,0.17842941217352445,0,Low Priority
LEAD046692,0.2110452538038452,0,Low Priority
LEAD046693,0.17368940882911177,0,Low Priority
LEAD046694,0.5250514493501393,1,Medium Priority
LEAD046695,0.48879576139978304,0,Medium Priority
LEAD046696,0.33253261791772537,0,Medium Priority
LEAD046697,0.7207552254994609,1,High Priority
LEAD046698,0.13079638194644905,0,Low Priority
LEAD046699,0.6587563204187216,1,Medium Priority
LEAD046700,0.07225511031567251,0,Low Priority
LEAD046701,0.5711220859362625,1,Medium Priority
LEAD046702,0.14435994366536228,0,Low Priority
LEAD046703,0.2598766016699179,0,Low Priority
LEAD046704,0.2399660353696124,0,Low Priority
LEAD046705,0.39242062657142524,0,Medium Priority
LEAD046706,0.25015971743646986,0,Low Priority
LEAD046707,0.08280134083246435,0,Low Priority
LEAD046708,0.5582611484051423,1,Medium Priority
LEAD046709,0.06274132753536717,0,Low Priority
LEAD046710,0.1338752806543661,0,Low Priority
LEAD046711,0.2825016741209419,0,Low Priority
LEAD046712,0.6069637732964351,1,Medium Priority
LEAD046713,0.2523783016757544,0,Low Priority
LEAD046714,0.6918675574970896,1,Medium Priority
LEAD046715,0.053692427324774326,0,Low Priority
LEAD046716,0.03427758551184125,0,Low Priority
LEAD046717,0.28342045091949314,0,Low Priority
LEAD046718,0.07021862476373499,0,Low Priority
LEAD046719,0.36673134771719607,0,Medium Priority
LEAD046720,0.383883126820023,0,Medium Priority
LEAD046721,0.05291388182214089,0,Low Priority
LEAD046722,0.13596096555673434,0,Low Priority
LEAD046723,0.8132095009358168,1,High Priority
LEAD046724,0.5159920600756533,1,Medium Priority
LEAD046725,0.04348321879493712,0,Low Priority
LEAD046726,0.3103609116378729,0,Medium Priority
LEAD046727,0.698618719755666,1,Medium Priority
LEAD046728,0.01670870022567346,0,Low Priority
LEAD046729,0.4093984620484402,0,Medium Priority
LEAD046730,0.4812279358156836,0,Medium Priority
LEAD046731,0.47933221617975647,0,Medium Priority
LEAD046732,0.7214337394846458,1,High Priority
LEAD046733,0.17312905701751186,0,Low Priority
LEAD046734,0.17172685188953715,0,Low Priority
LEAD046735,0.8248430937260431,1,High Priority
LEAD046736,0.309264541971665,0,Medium Priority
LEAD046737,0.8033429595303155,1,High Priority
LEAD046738,0.7354965881767275,1,High Priority
LEAD046739,0.6256363325461881,1,Medium Priority
LEAD046740,0.45689888017081176,0,Medium Priority
LEAD046741,0.26882177771806903,0,Low Priority
LEAD046742,0.029120489680237983,0,Low Priority
LEAD046743,0.5389112187000004,1,Medium Priority
LEAD046744,0.19862758169376005,0,Low Priority
LEAD046745,0.33129267457038997,0,Medium Priority
LEAD046746,0.09046187901189158,0,Low Priority
LEAD046747,0.7580037874487818,1,High Priority
LEAD046748,0.5223849660109183,1,Medium Priority
LEAD046749,0.5817644760540386,1,Medium Priority
LEAD046750,0.12549366276272084,0,Low Priority
LEAD046751,0.2156492880690178,0,Low Priority
LEAD046752,0.09527237358531428,0,Low Priority
LEAD046753,0.36693586732182853,0,Medium Priority
LEAD046754,0.8400330299600528,1,High Priority
LEAD046755,0.1709140208348095,0,Low Priority
LEAD046756,0.5101189101113454,1,Medium Priority
LEAD046757,0.6649251697926841,1,Medium Priority
LEAD046758,0.32875306648935665,0,Medium Priority
LEAD046759,0.19280969171995885,0,Low Priority
LEAD046760,0.29290151900996414,0,Low Priority
LEAD046761,0.5192914468934592,1,Medium Priority
LEAD046762,0.8716610408324735,1,High Priority
LEAD046763,0.1255926215876499,0,Low Priority
LEAD046764,0.7162318226113039,1,High Priority
LEAD046765,0.8040299685347956,1,High Priority
LEAD046766,0.2354693734616964,0,Low Priority
LEAD046767,0.15924820891624517,0,Low Priority
LEAD046768,0.16998039894498726,0,Low Priority
LEAD046769,0.058234625022335014,0,Low Priority
LEAD046770,0.7336023761250386,1,High Priority
LEAD046771,0.02709392729682214,0,Low Priority
LEAD046772,0.7793664552025987,1,High Priority
LEAD046773,0.7542595089895516,1,High Priority
LEAD046774,0.1754077576710395,0,Low Priority
LEAD046775,0.331568685017098,0,Medium Priority
LEAD046776,0.4995993441144467,0,Medium Priority
LEAD046777,0.6677476189146465,1,Medium Priority
LEAD046778,0.7176313390577223,1,High Priority
LEAD046779,0.16909104628627117,0,Low Priority
LEAD046780,0.14571177743761396,0,Low Priority
LEAD046781,0.5183260766600543,1,Medium Priority
LEAD046782,0.472637150993168,0,Medium Priority
LEAD046783,0.34504615819635637,0,Medium Priority
LEAD046784,0.5003535002251313,1,Medium Priority
LEAD046785,0.706794115377402,1,High Priority
LEAD046786,0.3666910398272659,0,Medium Priority
LEAD046787,0.5368280666141304,1,Medium Priority
LEAD046788,0.6783731288279587,1,Medium Priority
LEAD046789,0.35124354567803806,0,Medium Priority
LEAD046790,0.03351213688626294,0,Low Priority
LEAD046791,0.47844326766363865,0,Medium Priority
LEAD046792,0.0675468497503967,0,Low Priority
LEAD046793,0.04319299540672072,0,Low Priority
LEAD046794,0.4918486771270367,0,Medium Priority
LEAD046795,0.027900580562223495,0,Low Priority
LEAD046796,0.27624133349884333,0,Low Priority
LEAD046797,0.26312256139443263,0,Low Priority
LEAD046798,0.30681531673586576,0,Medium Priority
LEAD046799,0.0384003254903911,0,Low Priority
LEAD046800,0.07021249861709973,0,Low Priority
LEAD046801,0.2198784681402906,0,Low Priority
LEAD046802,0.40481782141371286,0,Medium Priority
LEAD046803,0.06508226176218614,0,Low Priority
LEAD046804,0.2273228590427601,0,Low Priority
LEAD046805,0.01533409571418458,0,Low Priority
LEAD046806,0.04681515693312659,0,Low Priority
LEAD046807,0.1638770268663801,0,Low Priority
LEAD046808,0.14737534829095827,0,Low Priority
LEAD046809,0.371517882027782,0,Medium Priority
LEAD046810,0.6335808870372404,1,Medium Priority
LEAD046811,0.7995534792955371,1,High Priority
LEAD046812,0.034936329112963675,0,Low Priority
LEAD046813,0.8511854537295948,1,High Priority
LEAD046814,0.7818129105471578,1,High Priority
LEAD046815,0.5475549495824513,1,Medium Priority
LEAD046816,0.04582574960673603,0,Low Priority
LEAD046817,0.14014821788165696,0,Low Priority
LEAD046818,0.08481478830417385,0,Low Priority
LEAD046819,0.03531794480635908,0,Low Priority
LEAD046820,0.7399220965607582,1,High Priority
LEAD046821,0.2917814912584427,0,Low Priority
LEAD046822,0.0822011789361137,0,Low Priority
LEAD046823,0.16644209774130383,0,Low Priority
LEAD046824,0.05650584893007986,0,Low Priority
LEAD046825,0.6829261976011602,1,Medium Priority
LEAD046826,0.09781765505526405,0,Low Priority
LEAD046827,0.21346471473712728,0,Low Priority
LEAD046828,0.1989311517483505,0,Low Priority
LEAD046829,0.8204193158127675,1,High Priority
LEAD046830,0.5444315075883512,1,Medium Priority
LEAD046831,0.08792225497374986,0,Low Priority
LEAD046832,0.7878554926703123,1,High Priority
LEAD046833,0.12971850498959858,0,Low Priority
LEAD046834,0.09178587722664831,0,Low Priority
LEAD046835,0.6889466499745358,1,Medium Priority
LEAD046836,0.07344066659910267,0,Low Priority
LEAD046837,0.386491628282366,0,Medium Priority
LEAD046838,0.3694424794837766,0,Medium Priority
LEAD046839,0.07693363602077184,0,Low Priority
LEAD046840,0.4204220846561227,0,Medium Priority
LEAD046841,0.2605252237014102,0,Low Priority
LEAD046842,0.05273947809675986,0,Low Priority
LEAD046843,0.10030163372103199,0,Low Priority
LEAD046844,0.7274157839346777,1,High Priority
LEAD046845,0.11750748884205123,0,Low Priority
LEAD046846,0.035382851636198746,0,Low Priority
LEAD046847,0.09922094430995533,0,Low Priority
LEAD046848,0.17041913546089849,0,Low Priority
LEAD046849,0.3178740056290403,0,Medium Priority
LEAD046850,0.045926294481522294,0,Low Priority
LEAD046851,0.763151610381416,1,High Priority
LEAD046852,0.03633984521869829,0,Low Priority
LEAD046853,0.09797885831324016,0,Low Priority
LEAD046854,0.2137514098942418,0,Low Priority
LEAD046855,0.14616850028113113,0,Low Priority
LEAD046856,0.7763282232187504,1,High Priority
LEAD046857,0.7004098447812521,1,High Priority
LEAD046858,0.39995776019627954,0,Medium Priority
LEAD046859,0.03679110987687817,0,Low Priority
LEAD046860,0.5409310374056018,1,Medium Priority
LEAD046861,0.12009356132149335,0,Low Priority
LEAD046862,0.40969008429574266,0,Medium Priority
LEAD046863,0.05675187065371814,0,Low Priority
LEAD046864,0.5332238569669187,1,Medium Priority
LEAD046865,0.2787092245505392,0,Low Priority
LEAD046866,0.44668086468723095,0,Medium Priority
LEAD046867,0.2640827489993648,0,Low Priority
LEAD046868,0.6011399383406213,1,Medium Priority
LEAD046869,0.6858326000853354,1,Medium Priority
LEAD046870,0.8546068754034439,1,High Priority
LEAD046871,0.5351341658035887,1,Medium Priority
LEAD046872,0.10108818031994682,0,Low Priority
LEAD046873,0.39844433229490234,0,Medium Priority
LEAD046874,0.17024694497872123,0,Low Priority
LEAD046875,0.10129021886267485,0,Low Priority
LEAD046876,0.15281119682052702,0,Low Priority
LEAD046877,0.7180216212860641,1,High Priority
LEAD046878,0.5489900168711851,1,Medium Priority
LEAD046879,0.024410303595307346,0,Low Priority
LEAD046880,0.04382617092192801,0,Low Priority
LEAD046881,0.033384024031776954,0,Low Priority
LEAD046882,0.039265461532132555,0,Low Priority
LEAD046883,0.05016843788774863,0,Low Priority
LEAD046884,0.1819469661949269,0,Low Priority
LEAD046885,0.4899990093320166,0,Medium Priority
LEAD046886,0.17525400139539185,0,Low Priority
LEAD046887,0.10265347805390493,0,Low Priority
LEAD046888,0.14338320640781146,0,Low Priority
LEAD046889,0.15645191252703766,0,Low Priority
LEAD046890,0.4591800209915166,0,Medium Priority
LEAD046891,0.12412462325226407,0,Low Priority
LEAD046892,0.592011885251335,1,Medium Priority
LEAD046893,0.4064230051028353,0,Medium Priority
LEAD046894,0.020012225542907706,0,Low Priority
LEAD046895,0.23817905757782604,0,Low Priority
LEAD046896,0.13539744570059403,0,Low Priority
LEAD046897,0.10021385929539345,0,Low Priority
LEAD046898,0.18815759972262694,0,Low Priority
LEAD046899,0.7658473171171267,1,High Priority
LEAD046900,0.13541757271242186,0,Low Priority
LEAD046901,0.0521429357426454,0,Low Priority
LEAD046902,0.12543687969963005,0,Low Priority
LEAD046903,0.34147052610196976,0,Medium Priority
LEAD046904,0.060671489578578736,0,Low Priority
LEAD046905,0.026728589382288555,0,Low Priority
LEAD046906,0.051720739170611624,0,Low Priority
LEAD046907,0.10333192931829939,0,Low Priority
LEAD046908,0.5965275513459884,1,Medium Priority
LEAD046909,0.5674351307834234,1,Medium Priority
LEAD046910,0.8820425581576262,1,High Priority
LEAD046911,0.8807129470363291,1,High Priority
LEAD046912,0.7890944091136605,1,High Priority
LEAD046913,0.8586907739347216,1,High Priority
LEAD046914,0.11176550859733991,0,Low Priority
LEAD046915,0.6381764580660579,1,Medium Priority
LEAD046916,0.03069096451665982,0,Low Priority
LEAD046917,0.2616664262643189,0,Low Priority
LEAD046918,0.40182844953593433,0,Medium Priority
LEAD046919,0.06597208858897011,0,Low Priority
LEAD046920,0.7630903898273065,1,High Priority
LEAD046921,0.031718413223731305,0,Low Priority
LEAD046922,0.641101711932242,1,Medium Priority
LEAD046923,0.7069016947686447,1,High Priority
LEAD046924,0.08403422363374702,0,Low Priority
LEAD046925,0.6459888683300221,1,Medium Priority
LEAD046926,0.07849128012629172,0,Low Priority
LEAD046927,0.2977651207704054,0,Low Priority
LEAD046928,0.37656341331222426,0,Medium Priority
LEAD046929,0.6290713920621309,1,Medium Priority
LEAD046930,0.049029259117093375,0,Low Priority
LEAD046931,0.5483341428825291,1,Medium Priority
LEAD046932,0.5848761550559018,1,Medium Priority
LEAD046933,0.3328594187990718,0,Medium Priority
LEAD046934,0.6586385261656286,1,Medium Priority
LEAD046935,0.5223555336647873,1,Medium Priority
LEAD046936,0.031734679097705325,0,Low Priority
LEAD046937,0.4680741592228388,0,Medium Priority
LEAD046938,0.8054386489910376,1,High Priority
LEAD046939,0.5028882560701352,1,Medium Priority
LEAD046940,0.5712369929100919,1,Medium Priority
LEAD046941,0.5862859974026333,1,Medium Priority
LEAD046942,0.07591065298369055,0,Low Priority
LEAD046943,0.00952316206240358,0,Low Priority
LEAD046944,0.329411206675117,0,Medium Priority
LEAD046945,0.11962572209387207,0,Low Priority
LEAD046946,0.8622161636512531,1,High Priority
LEAD046947,0.13656171757877555,0,Low Priority
LEAD046948,0.19170998328061858,0,Low Priority
LEAD046949,0.6536694438849544,1,Medium Priority
LEAD046950,0.8827088341952838,1,High Priority
LEAD046951,0.20240598140086552,0,Low Priority
LEAD046952,0.10384484970578797,0,Low Priority
LEAD046953,0.03699111709726905,0,Low Priority
LEAD046954,0.6292562055615278,1,Medium Priority
LEAD046955,0.24977724189276687,0,Low Priority
LEAD046956,0.6453749077290383,1,Medium Priority
LEAD046957,0.2659176912040379,0,Low Priority
LEAD046958,0.39315464158123237,0,Medium Priority
LEAD046959,0.7160951636050648,1,High Priority
LEAD046960,0.21435402540864495,0,Low Priority
LEAD046961,0.4062701290750726,0,Medium Priority
LEAD046962,0.11652049985449767,0,Low Priority
LEAD046963,0.2976137219623031,0,Low Priority
LEAD046964,0.6267801280970647,1,Medium Priority
LEAD046965,0.08950028512360324,0,Low Priority
LEAD046966,0.40497011205864186,0,Medium Priority
LEAD046967,0.26990053477525383,0,Low Priority
LEAD046968,0.6954454084043334,1,Medium Priority
LEAD046969,0.02803712416527233,0,Low Priority
LEAD046970,0.1408617981475416,0,Low Priority
LEAD046971,0.6996328758046556,1,Medium Priority
LEAD046972,0.7340405421022976,1,High Priority
LEAD046973,0.7708223816855051,1,High Priority
LEAD046974,0.5286564047355081,1,Medium Priority
LEAD046975,0.5075028316585672,1,Medium Priority
